order_id,order_date,ship_date,customer_name,segment,city,state,category,sub_category,product_name,sales,quantity,discount,profit
ORD9193,12-01-2019,,Rahul Meel,Corporate,Delhi,,,Phones,Office Chair,-300,13,1.5,500
ORD9194,,,Amit,Consumer,Delhi,Rajasthan,Technology,Phones,,-300,9,0,-200
ORD9195,,,Rohan,,DELHI,Rajasthan,,Chairs,iPhone,,13,0.1,-200
ORD9196,2019/02/15,25 Apr 2020,,Consumer,DELHI,Delhi,Furniture,Chairs,Binder Set,error,5,-0.2,loss
ORD9197,not_a_date,2020/03/20,Rahul Meel,Home Office,,Delhi,Technology,Phones,,error,10,1.5,-200
ORD9198,not_a_date,2020/03/20,Unknown,,Jaipur,,,Phones,iPhone,2500.50,3,0,
ORD9199,12-01-2019,2020/03/20,Rahul Meel,,Delhi,Rajasthan,Furniture,,iPhone,-300,14,,-200
ORD9200,15 Mar 2020,25 Apr 2020,Amit,Consumer,Jaipur,RAJASTHAN,,Phones,Binder Set,1000,6,0,
ORD9201,2019/02/15,25 Apr 2020,Rohan,,,RAJASTHAN,Technology,Chairs,,-300,6,0.1,500
ORD9202,2019/02/15,,Amit,,jaipur ,Rajasthan,,Chairs,Office Chair,,8,-0.2,500
ORD9203,,2020/03/20,,Corporate,jaipur ,Rajasthan,,Chairs,,2500.50,1,-0.2,loss
ORD9204,,,Rahul Meel,,Jaipur,RAJASTHAN,Furniture,Binders,iPhone,error,-4,,loss
ORD9205,2019/02/15,2020/03/20,,Corporate,DELHI,Rajasthan,,Chairs,Office Chair,error,13,0.1,500
ORD9206,15 Mar 2020,20-01-2019,,Home Office,Delhi,,Office Supplies,Binders,,-300,13,1.5,
ORD9207,not_a_date,25 Apr 2020,,Home Office,Jaipur,Rajasthan,Technology,Chairs,Office Chair,error,13,0.1,500
ORD9208,12-01-2019,20-01-2019,,Consumer,DELHI,Delhi,Furniture,Chairs,iPhone,1000,8,,loss
ORD9209,not_a_date,2020/03/20,Rahul Meel,Consumer,,Delhi,Office Supplies,,Office Chair,2500.50,13,,-200
ORD9210,12-01-2019,,Rahul Meel,Consumer,DELHI,RAJASTHAN,Office Supplies,Binders,Binder Set,-300,0,-0.2,loss
ORD9211,15 Mar 2020,25 Apr 2020,Rohan,Consumer,,Rajasthan,Technology,Phones,,2500.50,8,1.5,500
ORD9212,2019/02/15,25 Apr 2020,Amit,,Jaipur,Delhi,Furniture,Phones,iPhone,2500.50,8,0.1,-200
ORD9213,15 Mar 2020,,Rohan,Corporate,jaipur ,Rajasthan,Office Supplies,,iPhone,-300,10,0,loss
,2019/02/15,20-01-2019,Rohan,Consumer,Delhi,,,,,error,1,-0.2,
ORD9215,,20-01-2019,Amit,Home Office,Jaipur,Delhi,Office Supplies,Binders,,2500.50,11,0,
ORD9216,12-01-2019,20-01-2019,Rahul Meel,,jaipur ,RAJASTHAN,Technology,Binders,Office Chair,,2,0,500
ORD9217,,20-01-2019,,Corporate,,Rajasthan,Office Supplies,,iPhone,,0,0,500
ORD9218,2019/02/15,25 Apr 2020,,Corporate,Delhi,RAJASTHAN,Furniture,Binders,Office Chair,error,1,0.1,-200
ORD9219,12-01-2019,2020/03/20,,Consumer,DELHI,Delhi,Office Supplies,,,,5,0,loss
ORD9220,12-01-2019,,,Consumer,Jaipur,Delhi,Office Supplies,Chairs,Office Chair,2500.50,1,0,-200
ORD9221,,2020/03/20,Amit,Corporate,DELHI,Delhi,Technology,,,,8,0,
ORD9222,12-01-2019,2020/03/20,Amit,Home Office,Delhi,,Office Supplies,Binders,iPhone,1000,11,,500
ORD9223,2019/02/15,20-01-2019,Rohan,Consumer,Jaipur,,Office Supplies,Chairs,iPhone,,-5,0,-200
ORD9224,2019/02/15,2020/03/20,Unknown,Corporate,Jaipur,Delhi,Furniture,,,1000,4,-0.2,loss
ORD9225,,20-01-2019,Unknown,,DELHI,Rajasthan,Technology,Binders,iPhone,,2,0,500
ORD9226,15 Mar 2020,20-01-2019,Amit,Corporate,DELHI,,Technology,Binders,iPhone,2500.50,10,1.5,loss
ORD9227,2019/02/15,2020/03/20,,Consumer,jaipur ,Delhi,Technology,Binders,,,0,0.1,
ORD9228,2019/02/15,,Unknown,,DELHI,Rajasthan,Technology,,Office Chair,,-4,0,-200
ORD9229,12-01-2019,2020/03/20,,Home Office,,RAJASTHAN,,,,,0,,500
ORD9230,12-01-2019,2020/03/20,,Corporate,jaipur ,,,Phones,,2500.50,8,-0.2,loss
ORD9231,2019/02/15,25 Apr 2020,,Corporate,DELHI,Delhi,,,Office Chair,error,6,-0.2,-200
ORD9232,,20-01-2019,Unknown,Corporate,Jaipur,,Technology,,,error,14,,
ORD9233,15 Mar 2020,25 Apr 2020,,,DELHI,Rajasthan,Technology,Binders,,1000,13,,loss
ORD9234,12-01-2019,,Rohan,Consumer,Delhi,Rajasthan,,Chairs,,,7,0,500
ORD9235,12-01-2019,2020/03/20,Unknown,Corporate,jaipur ,Rajasthan,Technology,Phones,Office Chair,2500.50,8,0.1,
,15 Mar 2020,25 Apr 2020,,,Jaipur,,Office Supplies,Phones,,-300,10,0,-200
ORD9237,12-01-2019,25 Apr 2020,,Corporate,DELHI,Delhi,Furniture,Phones,Binder Set,1000,3,,loss
ORD9238,,2020/03/20,Rohan,Consumer,Delhi,Rajasthan,Technology,Phones,Office Chair,-300,14,0.1,-200
ORD9239,12-01-2019,2020/03/20,Rohan,,jaipur ,,Office Supplies,Phones,Office Chair,2500.50,4,0,loss
ORD9240,12-01-2019,20-01-2019,Unknown,Home Office,jaipur ,RAJASTHAN,Office Supplies,Phones,Binder Set,,4,-0.2,500
ORD9241,2019/02/15,20-01-2019,Rohan,Corporate,jaipur ,,,Binders,,error,6,1.5,500
ORD9242,,25 Apr 2020,Amit,Consumer,Jaipur,,Furniture,Binders,,,6,-0.2,-200
ORD9243,,2020/03/20,Rohan,Home Office,DELHI,RAJASTHAN,Technology,,,2500.50,13,1.5,-200
ORD9244,2019/02/15,20-01-2019,,Consumer,Jaipur,RAJASTHAN,Technology,Phones,iPhone,2500.50,10,-0.2,loss
ORD9245,not_a_date,20-01-2019,Unknown,Home Office,,RAJASTHAN,Furniture,,iPhone,1000,7,-0.2,loss
ORD9246,15 Mar 2020,,Unknown,Consumer,DELHI,RAJASTHAN,Office Supplies,Phones,Office Chair,1000,7,,500
ORD9247,,25 Apr 2020,,Home Office,,Rajasthan,Technology,,,2500.50,0,,loss
ORD9248,not_a_date,25 Apr 2020,Amit,,DELHI,Delhi,Technology,,Office Chair,2500.50,2,,loss
ORD9249,15 Mar 2020,25 Apr 2020,,Home Office,jaipur ,RAJASTHAN,Furniture,,Binder Set,2500.50,9,1.5,loss
,,2020/03/20,Rahul Meel,Consumer,Jaipur,Delhi,Office Supplies,Chairs,,1000,12,0.1,500
ORD9251,12-01-2019,,Amit,Corporate,,Delhi,Office Supplies,Chairs,,1000,8,0.1,-200
ORD9252,,20-01-2019,,Home Office,jaipur ,Rajasthan,Office Supplies,Phones,Office Chair,2500.50,-1,,
ORD9253,15 Mar 2020,,Amit,Consumer,jaipur ,Delhi,Technology,Chairs,,-300,6,0,-200
ORD9254,not_a_date,20-01-2019,Rohan,Corporate,,RAJASTHAN,Office Supplies,Chairs,iPhone,,2,1.5,500
ORD9255,12-01-2019,20-01-2019,Amit,,DELHI,,Furniture,Binders,,-300,13,1.5,-200
ORD9256,15 Mar 2020,,Rohan,,,,,Binders,iPhone,1000,12,,-200
ORD9257,15 Mar 2020,25 Apr 2020,,Corporate,Jaipur,,,Chairs,,1000,3,,500
ORD9258,,2020/03/20,Amit,Consumer,Delhi,Delhi,Furniture,Binders,Office Chair,-300,13,,-200
ORD9259,2019/02/15,,Amit,Consumer,DELHI,,Furniture,Chairs,,-300,12,-0.2,
ORD9260,2019/02/15,25 Apr 2020,,Home Office,jaipur ,Rajasthan,Furniture,,Office Chair,error,9,1.5,500
ORD9261,12-01-2019,25 Apr 2020,Rahul Meel,,,,Office Supplies,,Binder Set,-300,12,,
ORD9262,15 Mar 2020,2020/03/20,Amit,,Delhi,,Furniture,,,-300,-2,-0.2,
ORD9263,not_a_date,2020/03/20,,,,Delhi,Technology,Binders,Binder Set,error,-2,0,loss
ORD9264,12-01-2019,25 Apr 2020,Rohan,,Delhi,Delhi,,Phones,Office Chair,,4,,
,12-01-2019,2020/03/20,,Consumer,DELHI,Delhi,Technology,Phones,,-300,10,1.5,loss
ORD9266,,25 Apr 2020,Unknown,,,RAJASTHAN,Technology,,Binder Set,-300,-1,1.5,
ORD9267,not_a_date,20-01-2019,Unknown,Corporate,,RAJASTHAN,Office Supplies,Chairs,iPhone,1000,7,0,loss
ORD9268,15 Mar 2020,2020/03/20,,Consumer,Delhi,Delhi,Office Supplies,Chairs,iPhone,,-3,,-200
ORD9269,15 Mar 2020,20-01-2019,Unknown,Corporate,Jaipur,,,Chairs,Binder Set,-300,-2,1.5,-200
ORD9270,15 Mar 2020,2020/03/20,Amit,Corporate,jaipur ,Delhi,Office Supplies,Binders,iPhone,-300,-5,0.1,-200
ORD9271,12-01-2019,25 Apr 2020,Rahul Meel,Consumer,Delhi,Rajasthan,Office Supplies,Chairs,iPhone,-300,4,1.5,500
ORD9272,,25 Apr 2020,Rahul Meel,Corporate,,,,,,2500.50,2,-0.2,500
ORD9273,12-01-2019,25 Apr 2020,Amit,Corporate,Delhi,,Furniture,Binders,iPhone,2500.50,1,0.1,loss
ORD9274,2019/02/15,25 Apr 2020,Rahul Meel,Home Office,Delhi,Delhi,,Phones,iPhone,,9,0.1,-200
ORD9275,2019/02/15,25 Apr 2020,,,,,,Phones,Binder Set,1000,12,0,-200
ORD9276,15 Mar 2020,25 Apr 2020,Rohan,Corporate,,,Furniture,Phones,iPhone,,-3,0,-200
ORD9277,,2020/03/20,Amit,Home Office,Jaipur,Rajasthan,Furniture,Binders,Office Chair,error,10,0.1,loss
,15 Mar 2020,2020/03/20,Unknown,Home Office,Jaipur,Rajasthan,,Binders,Binder Set,-300,5,-0.2,
ORD9279,15 Mar 2020,20-01-2019,Rohan,,Jaipur,Delhi,Furniture,Phones,,,7,,500
ORD9280,12-01-2019,,Rahul Meel,Home Office,,,Furniture,Binders,Binder Set,-300,-3,0.1,-200
ORD9281,15 Mar 2020,2020/03/20,,Home Office,DELHI,RAJASTHAN,,Binders,iPhone,,8,0,500
ORD9282,15 Mar 2020,2020/03/20,Rohan,Corporate,Jaipur,Rajasthan,Furniture,Chairs,Office Chair,error,8,,-200
ORD9283,,,,,jaipur ,RAJASTHAN,Technology,Binders,iPhone,-300,11,0.1,loss
ORD9284,,,,,DELHI,RAJASTHAN,Office Supplies,,iPhone,2500.50,-1,,-200
ORD9285,,20-01-2019,,Corporate,Jaipur,RAJASTHAN,Office Supplies,Binders,Binder Set,-300,10,1.5,
ORD9286,15 Mar 2020,20-01-2019,Rohan,Consumer,jaipur ,Rajasthan,,Chairs,iPhone,2500.50,-4,0,loss
ORD9287,,25 Apr 2020,Rohan,Home Office,,Rajasthan,Furniture,Phones,Office Chair,1000,13,-0.2,-200
ORD9288,,20-01-2019,Amit,Corporate,jaipur ,,Technology,Phones,,2500.50,4,1.5,loss
ORD9289,not_a_date,20-01-2019,Unknown,Home Office,Jaipur,Delhi,Furniture,Chairs,Binder Set,,-4,,loss
ORD9290,not_a_date,,,,Delhi,,Furniture,Phones,Office Chair,-300,-4,1.5,500
ORD9291,2019/02/15,2020/03/20,,,Delhi,Rajasthan,Furniture,Phones,iPhone,-300,14,0.1,500
ORD9292,12-01-2019,25 Apr 2020,Amit,Home Office,jaipur ,,,Phones,iPhone,,11,0.1,500
ORD9293,12-01-2019,20-01-2019,Amit,,,Delhi,Office Supplies,,,-300,0,0.1,loss
ORD9294,,,,,DELHI,,Office Supplies,Phones,Office Chair,error,2,1.5,500
ORD9295,2019/02/15,25 Apr 2020,Amit,Consumer,Delhi,Rajasthan,Technology,Binders,Office Chair,-300,-1,0,loss
ORD9296,2019/02/15,25 Apr 2020,,,DELHI,RAJASTHAN,Technology,Phones,,-300,-4,-0.2,-200
ORD9297,not_a_date,,Rahul Meel,,,,Furniture,Binders,iPhone,1000,4,,loss
ORD9298,2019/02/15,20-01-2019,Amit,Home Office,Delhi,Rajasthan,Technology,Binders,iPhone,-300,-1,0,500
ORD9299,15 Mar 2020,20-01-2019,Rohan,Corporate,,RAJASTHAN,Technology,Phones,iPhone,-300,6,,500
ORD9300,,20-01-2019,Rahul Meel,,Jaipur,Rajasthan,Technology,Chairs,Binder Set,error,11,1.5,loss
ORD9301,15 Mar 2020,20-01-2019,Amit,,DELHI,,Furniture,Binders,Office Chair,2500.50,-3,0,500
ORD9302,12-01-2019,25 Apr 2020,,Corporate,Jaipur,RAJASTHAN,Furniture,Chairs,,2500.50,-4,-0.2,500
ORD9303,not_a_date,2020/03/20,Rahul Meel,Corporate,,,Office Supplies,,Binder Set,-300,-5,0.1,
ORD9304,15 Mar 2020,25 Apr 2020,Unknown,Corporate,,Delhi,,Phones,Office Chair,2500.50,14,-0.2,loss
ORD9305,,25 Apr 2020,Rahul Meel,Home Office,jaipur ,RAJASTHAN,Furniture,Phones,,1000,9,-0.2,
ORD9306,15 Mar 2020,,Rohan,,jaipur ,RAJASTHAN,Office Supplies,Chairs,,1000,-2,-0.2,500
ORD9307,15 Mar 2020,25 Apr 2020,Amit,,Delhi,Rajasthan,Technology,,iPhone,2500.50,-2,0.1,500
ORD9308,2019/02/15,20-01-2019,Amit,Corporate,Jaipur,,Technology,Binders,iPhone,1000,14,-0.2,loss
ORD9309,not_a_date,,,Consumer,Jaipur,Delhi,,Binders,,-300,1,1.5,500
ORD9310,12-01-2019,,Rahul Meel,Home Office,,Rajasthan,Furniture,,iPhone,2500.50,2,-0.2,loss
ORD9311,,,Rohan,Corporate,jaipur ,RAJASTHAN,,Binders,iPhone,error,-1,-0.2,500
ORD9312,,,,Corporate,DELHI,RAJASTHAN,Office Supplies,Binders,Office Chair,-300,8,1.5,500
ORD9313,12-01-2019,,Unknown,,,RAJASTHAN,,,,-300,11,0,-200
ORD9314,,20-01-2019,,Consumer,Jaipur,RAJASTHAN,,Phones,,-300,5,1.5,500
ORD9315,2019/02/15,2020/03/20,Rohan,Home Office,Jaipur,Rajasthan,Technology,Binders,,2500.50,9,,500
ORD9316,15 Mar 2020,2020/03/20,Amit,Consumer,,,Technology,,iPhone,error,-5,0.1,
ORD9317,2019/02/15,,Rohan,Consumer,,,Technology,Phones,Office Chair,error,-3,1.5,loss
ORD9318,2019/02/15,2020/03/20,Amit,,,Rajasthan,Office Supplies,Binders,,error,0,0.1,500
ORD9319,2019/02/15,25 Apr 2020,,Corporate,Jaipur,Rajasthan,Office Supplies,Phones,Binder Set,2500.50,14,1.5,500
ORD9320,12-01-2019,2020/03/20,Rahul Meel,Corporate,DELHI,Delhi,Furniture,,iPhone,1000,5,-0.2,-200
ORD9321,not_a_date,25 Apr 2020,Rohan,Consumer,Jaipur,,Furniture,Binders,,-300,-4,-0.2,-200
ORD9322,12-01-2019,20-01-2019,Unknown,Home Office,,,Technology,Chairs,,-300,2,,500
ORD9323,12-01-2019,,Unknown,Home Office,jaipur ,RAJASTHAN,Technology,,Binder Set,1000,0,0,500
ORD9324,2019/02/15,25 Apr 2020,,,DELHI,,,Binders,Office Chair,2500.50,10,1.5,-200
ORD9325,not_a_date,20-01-2019,Amit,Home Office,Delhi,Delhi,Furniture,,,error,-3,,
ORD9326,12-01-2019,20-01-2019,Rahul Meel,,Jaipur,RAJASTHAN,,Binders,Office Chair,2500.50,2,1.5,500
ORD9327,not_a_date,,Unknown,Consumer,DELHI,Rajasthan,Office Supplies,Chairs,Office Chair,1000,12,0.1,loss
ORD9328,2019/02/15,2020/03/20,Rahul Meel,Home Office,DELHI,RAJASTHAN,Office Supplies,Phones,,,2,,500
ORD9329,12-01-2019,20-01-2019,Rohan,Corporate,,RAJASTHAN,Office Supplies,Binders,Binder Set,,3,0,500
ORD9330,not_a_date,2020/03/20,,Consumer,DELHI,,Furniture,Chairs,,1000,0,1.5,-200
ORD9331,,2020/03/20,Unknown,,Jaipur,Delhi,Office Supplies,Binders,Office Chair,1000,5,0.1,500
ORD9332,12-01-2019,2020/03/20,Rohan,Consumer,jaipur ,Rajasthan,Furniture,,Office Chair,error,8,0.1,
ORD9333,12-01-2019,25 Apr 2020,,Consumer,DELHI,RAJASTHAN,Technology,Phones,Binder Set,-300,2,,loss
ORD9334,12-01-2019,2020/03/20,,,Jaipur,,,Binders,iPhone,error,-5,-0.2,loss
ORD9335,not_a_date,2020/03/20,Rohan,Home Office,,Rajasthan,,Phones,Binder Set,-300,4,,-200
ORD9336,15 Mar 2020,20-01-2019,Amit,Home Office,DELHI,Delhi,Office Supplies,,Binder Set,error,5,,-200
ORD9337,12-01-2019,,Rohan,Corporate,Delhi,RAJASTHAN,,,Office Chair,2500.50,12,0.1,500
ORD9338,,25 Apr 2020,Rohan,Home Office,Delhi,RAJASTHAN,Office Supplies,Phones,Binder Set,-300,12,0,500
ORD9339,,2020/03/20,Unknown,,jaipur ,,Furniture,Chairs,Office Chair,error,2,,loss
ORD9340,2019/02/15,,,,,RAJASTHAN,Office Supplies,,,1000,14,-0.2,loss
ORD9341,15 Mar 2020,2020/03/20,Unknown,,Jaipur,,Office Supplies,Binders,iPhone,error,13,0.1,500
ORD9342,15 Mar 2020,2020/03/20,,Home Office,DELHI,,,Binders,,2500.50,6,-0.2,loss
ORD9343,not_a_date,20-01-2019,Unknown,,Jaipur,,,,Office Chair,1000,9,0.1,-200
ORD9344,2019/02/15,,Rohan,Home Office,Delhi,RAJASTHAN,Furniture,Chairs,Binder Set,-300,3,0.1,loss
ORD9345,not_a_date,20-01-2019,,,,,,Phones,Binder Set,1000,-1,,-200
ORD9346,2019/02/15,20-01-2019,,,Jaipur,Rajasthan,Furniture,Chairs,,error,8,0.1,500
ORD9347,15 Mar 2020,2020/03/20,,Home Office,DELHI,Delhi,,Chairs,Binder Set,2500.50,12,0,loss
ORD9348,not_a_date,2020/03/20,,Corporate,,Delhi,Office Supplies,Chairs,iPhone,error,5,-0.2,
ORD9349,2019/02/15,2020/03/20,Rahul Meel,Corporate,DELHI,RAJASTHAN,Technology,,,error,7,1.5,-200
ORD9350,15 Mar 2020,,,Corporate,DELHI,Delhi,,Phones,iPhone,,-4,0.1,500
ORD9351,15 Mar 2020,,,Home Office,,Delhi,,,Office Chair,2500.50,11,,
ORD9352,12-01-2019,,,,,Rajasthan,,Phones,Binder Set,1000,8,1.5,
ORD9353,not_a_date,,,Home Office,DELHI,Rajasthan,Furniture,Binders,iPhone,,6,0,-200
ORD9354,12-01-2019,2020/03/20,Rohan,Consumer,Delhi,,Furniture,Chairs,,1000,0,-0.2,500
ORD9355,15 Mar 2020,2020/03/20,Rohan,Consumer,DELHI,Rajasthan,,,Office Chair,1000,1,0,loss
ORD9356,not_a_date,20-01-2019,Rahul Meel,Home Office,,Rajasthan,Furniture,Chairs,Office Chair,-300,10,,loss
ORD9357,not_a_date,2020/03/20,Rahul Meel,Consumer,jaipur ,RAJASTHAN,Furniture,Binders,Binder Set,-300,-1,1.5,-200
ORD9358,,,Rahul Meel,Corporate,Jaipur,Rajasthan,Furniture,Phones,Binder Set,2500.50,2,0,loss
ORD9359,2019/02/15,25 Apr 2020,Amit,Corporate,DELHI,,Furniture,,iPhone,2500.50,-3,0.1,
ORD9360,,2020/03/20,,Corporate,Jaipur,RAJASTHAN,Furniture,Phones,Binder Set,error,-2,1.5,500
ORD9361,,,,Consumer,DELHI,Delhi,Office Supplies,Binders,,2500.50,10,-0.2,loss
ORD9362,15 Mar 2020,20-01-2019,,Corporate,DELHI,Delhi,,,iPhone,2500.50,13,,500
ORD9363,2019/02/15,2020/03/20,,Corporate,jaipur ,,Technology,,iPhone,-300,-2,,loss
ORD9364,,25 Apr 2020,Rahul Meel,Corporate,,,,Binders,,,14,-0.2,
ORD9365,,,,Home Office,Delhi,Rajasthan,Technology,Binders,,-300,11,,
ORD9366,not_a_date,2020/03/20,Amit,,,RAJASTHAN,Technology,Binders,iPhone,2500.50,10,,loss
ORD9367,15 Mar 2020,,Unknown,,Jaipur,RAJASTHAN,Furniture,Chairs,Office Chair,error,4,-0.2,loss
ORD9368,,25 Apr 2020,,Home Office,Jaipur,RAJASTHAN,,,iPhone,error,6,,
ORD9369,2019/02/15,25 Apr 2020,Unknown,Corporate,DELHI,,,Phones,iPhone,error,-4,-0.2,
ORD9370,12-01-2019,20-01-2019,Rahul Meel,Corporate,,Delhi,Furniture,,,-300,11,,loss
ORD9371,12-01-2019,25 Apr 2020,Rohan,Home Office,jaipur ,Rajasthan,Technology,,iPhone,error,-3,0,-200
ORD9372,15 Mar 2020,2020/03/20,Unknown,Home Office,Delhi,Delhi,Office Supplies,Chairs,Office Chair,2500.50,7,0,
ORD9373,12-01-2019,25 Apr 2020,,Consumer,,RAJASTHAN,Furniture,Phones,,-300,6,0,-200
ORD9374,not_a_date,2020/03/20,Unknown,Home Office,DELHI,Delhi,Technology,Phones,Binder Set,2500.50,7,1.5,-200
ORD9375,not_a_date,2020/03/20,Rohan,Corporate,Jaipur,Rajasthan,Technology,,iPhone,,-4,-0.2,
ORD9376,2019/02/15,,Rohan,Home Office,,Rajasthan,Technology,,Office Chair,2500.50,-2,0,500
ORD9377,15 Mar 2020,2020/03/20,,Corporate,Jaipur,Rajasthan,Technology,Phones,Binder Set,,13,,500
ORD9378,15 Mar 2020,2020/03/20,,Consumer,DELHI,RAJASTHAN,Office Supplies,Binders,Office Chair,,-3,-0.2,-200
ORD9379,12-01-2019,20-01-2019,Amit,Home Office,Jaipur,Delhi,Furniture,Phones,iPhone,1000,9,-0.2,-200
,,,,Consumer,DELHI,,Office Supplies,Phones,,1000,13,,-200
ORD9381,,2020/03/20,Rohan,Corporate,Delhi,RAJASTHAN,,Binders,,2500.50,-1,0.1,loss
ORD9382,,20-01-2019,Unknown,Corporate,jaipur ,Rajasthan,Office Supplies,Binders,Office Chair,,4,-0.2,-200
ORD9383,2019/02/15,,,Corporate,Jaipur,,,,Office Chair,-300,-4,1.5,-200
ORD9384,15 Mar 2020,25 Apr 2020,,Corporate,,RAJASTHAN,Furniture,Chairs,,-300,3,1.5,
ORD9385,12-01-2019,2020/03/20,,Consumer,Delhi,Rajasthan,Office Supplies,Binders,Binder Set,error,10,0.1,-200
ORD9386,2019/02/15,25 Apr 2020,Unknown,Home Office,jaipur ,Delhi,,Chairs,,error,-2,0,-200
ORD9387,not_a_date,,Rahul Meel,Home Office,,,Furniture,,Binder Set,-300,4,0,
ORD9388,not_a_date,,Amit,Corporate,,Rajasthan,Furniture,Binders,Office Chair,1000,2,-0.2,
ORD9389,not_a_date,20-01-2019,Amit,Corporate,DELHI,,Technology,,,,13,,500
ORD9390,15 Mar 2020,2020/03/20,Amit,Consumer,jaipur ,Delhi,,,,2500.50,13,-0.2,500
ORD9391,not_a_date,2020/03/20,Rohan,Consumer,,,Office Supplies,Chairs,iPhone,-300,-5,0.1,500
ORD9392,,20-01-2019,Rohan,Corporate,,Delhi,Office Supplies,Phones,Office Chair,-300,-4,0,loss
ORD9393,not_a_date,25 Apr 2020,Amit,Corporate,,Rajasthan,Furniture,,Office Chair,1000,-2,1.5,500
ORD9394,2019/02/15,,,Home Office,Delhi,,Technology,Binders,,error,3,-0.2,500
,not_a_date,20-01-2019,Rahul Meel,Home Office,jaipur ,Delhi,Technology,Chairs,Binder Set,,-2,0.1,-200
,,,Rohan,Home Office,DELHI,Delhi,Technology,Phones,,2500.50,2,-0.2,loss
ORD9397,not_a_date,25 Apr 2020,Unknown,Corporate,Delhi,Rajasthan,Furniture,Phones,Binder Set,1000,7,0,-200
ORD9398,12-01-2019,25 Apr 2020,,,Delhi,Rajasthan,Furniture,Chairs,,error,-3,,loss
,,25 Apr 2020,,Consumer,Delhi,Rajasthan,,Phones,Binder Set,2500.50,14,1.5,-200
ORD9400,15 Mar 2020,2020/03/20,Rohan,Consumer,DELHI,,Office Supplies,Chairs,Binder Set,2500.50,11,0.1,500
ORD9401,not_a_date,,Amit,Consumer,DELHI,RAJASTHAN,Office Supplies,Phones,Binder Set,1000,14,0,
ORD9402,2019/02/15,,,Corporate,Delhi,Rajasthan,,Phones,iPhone,2500.50,4,1.5,
ORD9403,not_a_date,20-01-2019,Rahul Meel,Corporate,Delhi,,,,iPhone,error,5,0,loss
ORD9404,2019/02/15,,,Consumer,Jaipur,Rajasthan,Furniture,Binders,,-300,5,0,500
ORD9405,12-01-2019,2020/03/20,Rohan,Consumer,DELHI,,Office Supplies,Phones,,error,0,-0.2,-200
ORD9406,15 Mar 2020,20-01-2019,,Consumer,,Delhi,Office Supplies,Phones,Office Chair,1000,14,1.5,-200
ORD9407,,25 Apr 2020,Amit,Corporate,jaipur ,Delhi,Office Supplies,Binders,Binder Set,2500.50,9,,500
ORD9408,,,Rahul Meel,,jaipur ,Delhi,Furniture,Binders,,-300,10,0,loss
ORD9409,15 Mar 2020,2020/03/20,Rahul Meel,,jaipur ,RAJASTHAN,Furniture,Binders,Binder Set,,2,,
ORD9410,12-01-2019,2020/03/20,,,Delhi,,,Phones,Office Chair,error,9,,-200
ORD9411,12-01-2019,,,Home Office,DELHI,RAJASTHAN,Furniture,,Binder Set,,11,0,500
ORD9412,not_a_date,2020/03/20,Unknown,Home Office,Jaipur,Rajasthan,Furniture,,Office Chair,1000,-5,-0.2,500
ORD9413,12-01-2019,25 Apr 2020,Rohan,Corporate,Jaipur,Delhi,Office Supplies,Binders,,1000,5,0.1,-200
ORD9414,not_a_date,,Rahul Meel,,jaipur ,Delhi,Office Supplies,Chairs,iPhone,,2,0.1,500
ORD9415,2019/02/15,,Amit,,,Delhi,,Phones,iPhone,-300,9,0,
ORD9416,15 Mar 2020,,Amit,Home Office,,RAJASTHAN,Furniture,,,2500.50,3,-0.2,
ORD9417,2019/02/15,20-01-2019,Rohan,,,Rajasthan,Office Supplies,Chairs,iPhone,,-5,0.1,-200
ORD9418,2019/02/15,25 Apr 2020,Rahul Meel,Consumer,,RAJASTHAN,Office Supplies,Chairs,,-300,7,0,500
ORD9419,2019/02/15,2020/03/20,,Home Office,Jaipur,Delhi,,Chairs,,2500.50,12,1.5,500
ORD9420,2019/02/15,,Unknown,Consumer,Jaipur,RAJASTHAN,Office Supplies,,,,14,0,
ORD9421,,,Amit,,DELHI,Rajasthan,,Phones,,,11,0,500
ORD9422,12-01-2019,2020/03/20,,Corporate,Jaipur,Rajasthan,Office Supplies,Phones,iPhone,1000,5,,500
ORD9423,15 Mar 2020,25 Apr 2020,Rohan,,DELHI,Delhi,,Chairs,Office Chair,1000,-4,,
ORD9424,15 Mar 2020,2020/03/20,Amit,Corporate,DELHI,RAJASTHAN,,Phones,,error,-4,-0.2,-200
ORD9425,2019/02/15,2020/03/20,,Consumer,Delhi,Delhi,,Phones,Binder Set,2500.50,-1,0.1,loss
ORD9426,15 Mar 2020,,,Consumer,Jaipur,Delhi,Technology,,,2500.50,-1,-0.2,-200
ORD9427,not_a_date,20-01-2019,Amit,,,Rajasthan,Technology,Chairs,Office Chair,2500.50,3,,
ORD9428,15 Mar 2020,20-01-2019,Rohan,Home Office,jaipur ,Delhi,Furniture,Phones,,-300,6,0,-200
ORD9429,2019/02/15,20-01-2019,,Consumer,DELHI,Delhi,Furniture,Binders,,,-3,,500
ORD9430,15 Mar 2020,20-01-2019,,Corporate,jaipur ,Rajasthan,Office Supplies,Phones,Binder Set,error,13,0,
ORD9431,12-01-2019,20-01-2019,Rahul Meel,Corporate,,RAJASTHAN,Technology,Phones,Office Chair,2500.50,-3,-0.2,
ORD9432,2019/02/15,,Unknown,Home Office,DELHI,RAJASTHAN,,Chairs,iPhone,error,-5,-0.2,loss
